----------------------------------------------
PZ-Out TotHead [m]: 
    2016/08/14 10:15:00 428.451660 
    2016/08/14 10:30:00 428.455160 
    2016/08/14 10:45:00 428.454910 
    2016/08/14 11:00:00 428.451410 
    2016/08/14 11:15:00 428.448160 
    2016/08/14 11:30:00 428.445830 
    2016/08/14 11:45:00 428.444080 
    2016/08/14 12:00:00 428.438830 
    2016/08/14 12:15:00 428.437080 
    2016/08/14 12:30:00 428.437080 
    2016/08/14 12:45:00 428.434750 
    2016/08/14 13:00:00 428.429500 
    2016/08/14 13:15:00 428.425410 
    2016/08/14 13:30:00 428.427410 
    2016/08/14 13:45:00 428.428910 
    2016/08/14 14:00:00 428.428580 
    2016/08/14 14:15:00 428.435910 
    2016/08/14 14:30:00 428.437660 
    2016/08/14 14:45:00 428.439410 
    2016/08/14 15:00:00 428.435330 
    2016/08/14 15:15:00 428.430080 
    2016/08/14 15:30:00 428.427750 
    2016/08/14 15:45:00 428.426000 
    2016/08/14 16:00:00 428.424500 
    2016/08/14 16:15:00 428.426000 
    2016/08/14 16:30:00 428.429500 
    2016/08/14 16:45:00 428.431250 
    2016/08/14 17:00:00 428.429750 
    2016/08/14 17:15:00 428.433250 
    2016/08/14 17:30:00 428.431250 
    2016/08/14 17:45:00 428.431250 
    2016/08/14 18:00:00 428.435000 
    2016/08/14 18:15:00 428.439660 
    2016/08/14 18:30:00 428.440580 
    2016/08/14 18:45:00 428.438830 
    2016/08/14 19:00:00 428.442080 
    2016/08/14 19:15:00 428.440580 
    2016/08/14 19:30:00 428.445830 
    2016/08/14 19:45:00 428.444330 
    2016/08/14 20:00:00 428.446410 
    2016/08/14 20:15:00 428.446160 
    2016/08/14 20:30:00 428.444910 
    2016/08/14 20:45:00 428.450500 
    2016/08/14 21:00:00 428.446410 
    2016/08/14 21:15:00 428.450500 
    2016/08/14 21:30:00 428.450250 
    2016/08/14 21:45:00 428.448500 
    2016/08/14 22:00:00 428.450250 
    2016/08/14 22:15:00 428.448750 
    2016/08/14 22:30:00 428.452000 
    2016/08/14 22:45:00 428.447000 
    2016/08/14 23:00:00 428.448500 
    2016/08/14 23:15:00 428.450830 
    2016/08/14 23:30:00 428.449080 
    2016/08/14 23:45:00 428.449080 
    2016/08/15 00:00:00 428.449080 
    2016/08/15 00:15:00 428.449080 
    2016/08/15 00:30:00 428.449080 
    2016/08/15 00:45:00 428.449080 
    2016/08/15 01:00:00 428.447330 
    2016/08/15 01:15:00 428.445830 
    2016/08/15 01:30:00 428.447330 
    2016/08/15 01:45:00 428.449080 
    2016/08/15 02:00:00 428.444080 
    2016/08/15 02:15:00 428.449080 
    2016/08/15 02:30:00 428.450830 
    2016/08/15 02:45:00 428.444080 
    2016/08/15 03:00:00 428.445580 
    2016/08/15 03:15:00 428.445580 
    2016/08/15 03:30:00 428.445580 
    2016/08/15 03:45:00 428.443830 
    2016/08/15 04:00:00 428.445580 
    2016/08/15 04:15:00 428.445580 
    2016/08/15 04:30:00 428.445580 
    2016/08/15 04:45:00 428.447330 
    2016/08/15 05:00:00 428.447330 
    2016/08/15 05:15:00 428.445580 
    2016/08/15 05:30:00 428.444410 
    2016/08/15 05:45:00 428.444410 
    2016/08/15 06:00:00 428.443830 
    2016/08/15 06:15:00 428.446160 
    2016/08/15 06:30:00 428.446160 
    2016/08/15 06:45:00 428.442660 
    2016/08/15 07:00:00 428.442660 
    2016/08/15 07:15:00 428.440910 
    2016/08/15 07:30:00 428.439160 
    2016/08/15 07:45:00 428.440660 
    2016/08/15 08:00:00 428.435660 
    2016/08/15 08:15:00 428.435660 
    2016/08/15 08:30:00 428.432160 
    2016/08/15 08:45:00 428.430410 
    2016/08/15 09:00:00 428.430410 
    2016/08/15 09:15:00 428.430410 
    2016/08/15 09:30:00 428.430410 
    2016/08/15 09:45:00 428.430410 
    2016/08/15 10:00:00 428.426910 
    2016/08/15 10:15:00 428.428660 
    2016/08/15 10:30:00 428.425160 
    2016/08/15 10:45:00 428.421330 
    2016/08/15 11:00:00 428.419580 
    2016/08/15 11:15:00 428.419580 
    2016/08/15 11:30:00 428.415250 
    2016/08/15 11:45:00 428.415250 
    2016/08/15 12:00:00 428.410000 
    2016/08/15 12:15:00 428.410250 
    2016/08/15 12:30:00 428.409660 
    2016/08/15 12:45:00 428.407910 
    2016/08/15 13:00:00 428.405580 
    2016/08/15 13:15:00 428.405580 
    2016/08/15 13:30:00 428.405580 
    2016/08/15 13:45:00 428.405580 
    2016/08/15 14:00:00 428.407330 
    2016/08/15 14:15:00 428.407330 
    2016/08/15 14:30:00 428.407330 
    2016/08/15 14:45:00 428.405580 
    2016/08/15 15:00:00 428.403830 
    2016/08/15 15:15:00 428.403250 
    2016/08/15 15:30:00 428.406500 
    2016/08/15 15:45:00 428.403250 
    2016/08/15 16:00:00 428.403250 
    2016/08/15 16:15:00 428.409080 
    2016/08/15 16:30:00 428.407330 
    2016/08/15 16:45:00 428.412000 
    2016/08/15 17:00:00 428.414330 
    2016/08/15 17:15:00 428.412000 
    2016/08/15 17:30:00 428.414330 
    2016/08/15 17:45:00 428.416080 
    2016/08/15 18:00:00 428.416080 
    2016/08/15 18:15:00 428.417830 
    2016/08/15 18:30:00 428.419580 
    2016/08/15 18:45:00 428.423080 
    2016/08/15 19:00:00 428.423080 
    2016/08/15 19:15:00 428.424830 
    2016/08/15 19:30:00 428.426580 
    2016/08/15 19:45:00 428.428330 
    2016/08/15 20:00:00 428.428330 
    2016/08/15 20:15:00 428.431830 
    2016/08/15 20:30:00 428.430080 
    2016/08/15 20:45:00 428.435660 
    2016/08/15 21:00:00 428.433910 
    2016/08/15 21:15:00 428.435660 
    2016/08/15 21:30:00 428.436250 
    2016/08/15 21:45:00 428.436500 
    2016/08/15 22:00:00 428.434500 
    2016/08/15 22:15:00 428.434750 
    2016/08/15 22:30:00 428.436250 
    2016/08/15 22:45:00 428.436250 
    2016/08/15 23:00:00 428.436250 
    2016/08/15 23:15:00 428.438000 
    2016/08/15 23:30:00 428.435910 
    2016/08/15 23:45:00 428.437660 
    2016/08/16 00:00:00 428.437410 
    2016/08/16 00:15:00 428.435660 
    2016/08/16 00:30:00 428.437660 
    2016/08/16 00:45:00 428.437660 
    2016/08/16 01:00:00 428.435080 
    2016/08/16 01:15:00 428.435330 
    2016/08/16 01:30:00 428.437080 
    2016/08/16 01:45:00 428.435330 
    2016/08/16 02:00:00 428.437660 
    2016/08/16 02:15:00 428.435660 
    2016/08/16 02:30:00 428.436250 
    2016/08/16 02:45:00 428.436250 
    2016/08/16 03:00:00 428.434750 
    2016/08/16 03:15:00 428.436250 
    2016/08/16 03:30:00 428.437410 
    2016/08/16 03:45:00 428.435910 
    2016/08/16 04:00:00 428.437410 
    2016/08/16 04:15:00 428.439160 
    2016/08/16 04:30:00 428.439160 
    2016/08/16 04:45:00 428.437080 
    2016/08/16 05:00:00 428.435330 
    2016/08/16 05:15:00 428.435330 
    2016/08/16 05:30:00 428.438580 
    2016/08/16 05:45:00 428.435080 
    2016/08/16 06:00:00 428.438580 
    2016/08/16 06:15:00 428.440330 
    2016/08/16 06:30:00 428.436830 
    2016/08/16 06:45:00 428.442080 
    2016/08/16 07:00:00 428.442080 
    2016/08/16 07:15:00 428.438830 
    2016/08/16 07:30:00 428.438580 
    2016/08/16 07:45:00 428.435080 
    2016/08/16 08:00:00 428.438830 
    2016/08/16 08:15:00 428.439160 
    2016/08/16 08:30:00 428.435330 
    2016/08/16 08:45:00 428.435080 
    2016/08/16 09:00:00 428.433330 
    2016/08/16 09:15:00 428.430080 
    2016/08/16 09:30:00 428.426580 
    2016/08/16 09:45:00 428.422500 
    2016/08/16 10:00:00 428.420500 
    2016/08/16 10:15:00 428.420750 
    2016/08/16 10:30:00 428.414910 
    2016/08/16 10:45:00 428.409660 
    2016/08/16 11:00:00 428.407910 
    2016/08/16 11:15:00 428.406160 
    2016/08/16 11:30:00 428.405580 
    2016/08/16 11:45:00 428.405580 
    2016/08/16 12:00:00 428.400330 
    2016/08/16 12:15:00 428.398000 
    2016/08/16 12:30:00 428.396250 
    2016/08/16 12:45:00 428.394500 
    2016/08/16 13:00:00 428.394500 
    2016/08/16 13:15:00 428.388910 
    2016/08/16 13:30:00 428.388910 
    2016/08/16 13:45:00 428.390410 
    2016/08/16 14:00:00 428.387160 
    2016/08/16 14:15:00 428.388330 
    2016/08/16 14:30:00 428.388330 
    2016/08/16 14:45:00 428.386000 
    2016/08/16 15:00:00 428.386580 
    2016/08/16 15:15:00 428.391830 
    2016/08/16 15:30:00 428.387750 
    2016/08/16 15:45:00 428.385410 
    2016/08/16 16:00:00 428.388910 
    2016/08/16 16:15:00 428.385410 
    2016/08/16 16:30:00 428.388910 
    2016/08/16 16:45:00 428.392410 
    2016/08/16 17:00:00 428.391250 
    2016/08/16 17:15:00 428.392750 
    2016/08/16 17:30:00 428.398000 
    2016/08/16 17:45:00 428.399750 
    2016/08/16 18:00:00 428.401750 
    2016/08/16 18:15:00 428.400000 
    2016/08/16 18:30:00 428.405000 
    2016/08/16 18:45:00 428.407580 
    2016/08/16 19:00:00 428.409330 
    2016/08/16 19:15:00 428.410830 
    2016/08/16 19:30:00 428.410830 
    2016/08/16 19:45:00 428.410830 
    2016/08/16 20:00:00 428.413160 
    2016/08/16 20:15:00 428.418410 
    2016/08/16 20:30:00 428.418410 
    2016/08/16 20:45:00 428.416660 
    2016/08/16 21:00:00 428.415160 
    2016/08/16 21:15:00 428.417250 
    2016/08/16 21:30:00 428.422500 
    2016/08/16 21:45:00 428.419000 
    2016/08/16 22:00:00 428.420750 
    2016/08/16 22:15:00 428.419000 
    2016/08/16 22:30:00 428.417250 
    2016/08/16 22:45:00 428.419580 
    2016/08/16 23:00:00 428.421330 
    2016/08/16 23:15:00 428.419580 
    2016/08/16 23:30:00 428.419580 
    2016/08/16 23:45:00 428.419330 
    2016/08/17 00:00:00 428.425410 
    2016/08/17 00:15:00 428.421080 
    2016/08/17 00:30:00 428.421080 
    2016/08/17 00:45:00 428.419580 
    2016/08/17 01:00:00 428.421080 
    2016/08/17 01:15:00 428.421080 
    2016/08/17 01:30:00 428.422830 
    2016/08/17 01:45:00 428.421080 
    2016/08/17 02:00:00 428.421660 
    2016/08/17 02:15:00 428.423410 
    2016/08/17 02:30:00 428.423410 
    2016/08/17 02:45:00 428.423410 
    2016/08/17 03:00:00 428.421660 
    2016/08/17 03:15:00 428.423410 
    2016/08/17 03:30:00 428.422830 
    2016/08/17 03:45:00 428.422830 
    2016/08/17 04:00:00 428.419910 
    2016/08/17 04:15:00 428.423410 
    2016/08/17 04:30:00 428.419330 
    2016/08/17 04:45:00 428.421080 
    2016/08/17 05:00:00 428.419330 
    2016/08/17 05:15:00 428.421660 
    2016/08/17 05:30:00 428.419910 
    2016/08/17 05:45:00 428.419330 
    2016/08/17 06:00:00 428.418160 
    2016/08/17 06:15:00 428.419910 
    2016/08/17 06:30:00 428.417580 
    2016/08/17 06:45:00 428.419330 
    2016/08/17 07:00:00 428.417580 
    2016/08/17 07:15:00 428.414910 
    2016/08/17 07:30:00 428.414910 
    2016/08/17 07:45:00 428.416410 
    2016/08/17 08:00:00 428.414910 
    2016/08/17 08:15:00 428.413500 
    2016/08/17 08:30:00 428.413750 
    2016/08/17 08:45:00 428.413500 
    2016/08/17 09:00:00 428.410000 
    2016/08/17 09:15:00 428.404410 
    2016/08/17 09:30:00 428.408250 
    2016/08/17 09:45:00 428.406500 
    2016/08/17 10:00:00 428.402410 
    2016/08/17 10:15:00 428.397410 
    2016/08/17 10:30:00 428.393910 
    2016/08/17 10:45:00 428.393660 
    2016/08/17 11:00:00 428.392160 
    2016/08/17 11:15:00 428.388080 
    2016/08/17 11:30:00 428.382250 
    2016/08/17 11:45:00 428.384000 
    2016/08/17 12:00:00 428.385750 
    2016/08/17 12:15:00 428.382250 
    2016/08/17 12:30:00 428.380750 
    2016/08/17 12:45:00 428.378160 
    2016/08/17 13:00:00 428.372910 
    2016/08/17 13:15:00 428.373160 
    2016/08/17 13:30:00 428.374330 
    2016/08/17 13:45:00 428.377830 
    2016/08/17 14:00:00 428.379330 
    2016/08/17 14:15:00 428.381330 
    2016/08/17 14:30:00 428.379330 
    2016/08/17 14:45:00 428.373500 
    2016/08/17 15:00:00 428.373500 
    2016/08/17 15:15:00 428.367910 
    2016/08/17 15:30:00 428.370000 
    2016/08/17 15:45:00 428.371160 
    2016/08/17 16:00:00 428.369410 
    2016/08/17 16:15:00 428.369410 
    2016/08/17 16:30:00 428.372910 
    2016/08/17 16:45:00 428.373160 
    2016/08/17 17:00:00 428.373160 
    2016/08/17 17:15:00 428.373160 
    2016/08/17 17:30:00 428.374660 
    2016/08/17 17:45:00 428.376660 
    2016/08/17 18:00:00 428.381910 
    2016/08/17 18:15:00 428.383660 
    2016/08/17 18:30:00 428.386910 
    2016/08/17 18:45:00 428.388910 
    2016/08/17 19:00:00 428.390660 
    2016/08/17 19:15:00 428.394160 
    2016/08/17 19:30:00 428.398000 
    2016/08/17 19:45:00 428.399750 
    2016/08/17 20:00:00 428.400000 
    2016/08/17 20:15:00 428.403250 
    2016/08/17 20:30:00 428.399750 
    2016/08/17 20:45:00 428.403830 
    2016/08/17 21:00:00 428.403830 
    2016/08/17 21:15:00 428.407330 
    2016/08/17 21:30:00 428.407330 
    2016/08/17 21:45:00 428.405580 
    2016/08/17 22:00:00 428.407330 
    2016/08/17 22:15:00 428.405580 
    2016/08/17 22:30:00 428.406410 
    2016/08/17 22:45:00 428.405330 
    2016/08/17 23:00:00 428.407330 
    2016/08/17 23:15:00 428.407910 
    2016/08/17 23:30:00 428.406160 
    2016/08/17 23:45:00 428.405330 
    2016/08/18 00:00:00 428.407910 
    2016/08/18 00:15:00 428.403830 
    2016/08/18 00:30:00 428.408250 
    2016/08/18 00:45:00 428.404410 
    2016/08/18 01:00:00 428.407660 
    2016/08/18 01:15:00 428.404160 
    2016/08/18 01:30:00 428.405910 
    2016/08/18 01:45:00 428.404410 
    2016/08/18 02:00:00 428.404750 
    2016/08/18 02:15:00 428.406500 
    2016/08/18 02:30:00 428.407660 
    2016/08/18 02:45:00 428.407910 
    2016/08/18 03:00:00 428.406160 
    2016/08/18 03:15:00 428.409410 
    2016/08/18 03:30:00 428.406160 
    2016/08/18 03:45:00 428.404160 
    2016/08/18 04:00:00 428.405910 
    2016/08/18 04:15:00 428.406160 
    2016/08/18 04:30:00 428.405910 
    2016/08/18 04:45:00 428.406160 
    2016/08/18 05:00:00 428.405580 
    2016/08/18 05:15:00 428.405580 
    2016/08/18 05:30:00 428.405330 
    2016/08/18 05:45:00 428.405580 
    2016/08/18 06:00:00 428.405580 
    2016/08/18 06:15:00 428.405580 
    2016/08/18 06:30:00 428.407330 
    2016/08/18 06:45:00 428.407080 
    2016/08/18 07:00:00 428.405580 
    2016/08/18 07:15:00 428.405580 
    2016/08/18 07:30:00 428.402080 
    2016/08/18 07:45:00 428.403830 
    2016/08/18 08:00:00 428.398580 
    2016/08/18 08:15:00 428.398330 
    2016/08/18 08:30:00 428.398330 
    2016/08/18 08:45:00 428.396830 
    2016/08/18 09:00:00 428.394500 
    2016/08/18 09:15:00 428.392750 
    2016/08/18 09:30:00 428.391580 
    2016/08/18 09:45:00 428.387250 
    2016/08/18 10:00:00 428.383410 
    2016/08/18 10:15:00 428.383410 
    2016/08/18 10:30:00 428.379330 
    2016/08/18 10:45:00 428.375500 
    2016/08/18 11:00:00 428.373750 
    2016/08/18 11:15:00 428.370250 
    2016/08/18 11:30:00 428.366160 
    2016/08/18 11:45:00 428.367910 
    2016/08/18 12:00:00 428.366160 
    2016/08/18 12:15:00 428.365580 
    2016/08/18 12:30:00 428.363830 
    2016/08/18 12:45:00 428.363830 
    2016/08/18 13:00:00 428.361750 
    2016/08/18 13:15:00 428.363000 
    2016/08/18 13:30:00 428.359410 
    2016/08/18 13:45:00 428.360330 
    2016/08/18 14:00:00 428.363830 
    2016/08/18 14:15:00 428.364080 
    2016/08/18 14:30:00 428.363250 
    2016/08/18 14:45:00 428.365830 
    2016/08/18 15:00:00 428.369910 
    2016/08/18 15:15:00 428.367580 
    2016/08/18 15:30:00 428.367580 
    2016/08/18 15:45:00 428.371410 
    2016/08/18 16:00:00 428.369330 
    2016/08/18 16:15:00 428.369330 
    2016/08/18 16:30:00 428.373410 
    2016/08/18 16:45:00 428.371660 
    2016/08/18 17:00:00 428.371410 
    2016/08/18 17:15:00 428.375160 
    2016/08/18 17:30:00 428.371660 
    2016/08/18 17:45:00 428.369330 
    2016/08/18 18:00:00 428.371080 
    2016/08/18 18:15:00 428.374580 
    2016/08/18 18:30:00 428.372830 
    2016/08/18 18:45:00 428.376910 
    2016/08/18 19:00:00 428.374330 
    2016/08/18 19:15:00 428.379910 
    2016/08/18 19:30:00 428.383410 
    2016/08/18 19:45:00 428.380410 
    2016/08/18 20:00:00 428.386000 
    2016/08/18 20:15:00 428.389250 
    2016/08/18 20:30:00 428.385410 
    2016/08/18 20:45:00 428.389500 
    2016/08/18 21:00:00 428.392750 
    2016/08/18 21:15:00 428.392750 
    2016/08/18 21:30:00 428.393580 
    2016/08/18 21:45:00 428.392080 
    2016/08/18 22:00:00 428.396830 
    2016/08/18 22:15:00 428.398580 
    2016/08/18 22:30:00 428.398580 
    2016/08/18 22:45:00 428.398830 
    2016/08/18 23:00:00 428.400580 
    2016/08/18 23:15:00 428.398580 
    2016/08/18 23:30:00 428.400330 
    2016/08/18 23:45:00 428.400080 
    2016/08/19 00:00:00 428.400330 
    2016/08/19 00:15:00 428.404410 
    2016/08/19 00:30:00 428.402080 
    2016/08/19 00:45:00 428.402080 
    2016/08/19 01:00:00 428.400330 
    2016/08/19 01:15:00 428.400330 
    2016/08/19 01:30:00 428.401830 
    2016/08/19 01:45:00 428.400330 
    2016/08/19 02:00:00 428.398580 
    2016/08/19 02:15:00 428.398580 
    2016/08/19 02:30:00 428.398580 
    2016/08/19 02:45:00 428.402080 
    2016/08/19 03:00:00 428.401830 
    2016/08/19 03:15:00 428.400330 
    2016/08/19 03:30:00 428.400580 
    2016/08/19 03:45:00 428.397080 
    2016/08/19 04:00:00 428.398830 
    2016/08/19 04:15:00 428.400580 
    2016/08/19 04:30:00 428.402080 
    2016/08/19 04:45:00 428.402080 
    2016/08/19 05:00:00 428.402330 
    2016/08/19 05:15:00 428.402080 
    2016/08/19 05:30:00 428.400580 
    2016/08/19 05:45:00 428.400000 
    2016/08/19 06:00:00 428.399750 
    2016/08/19 06:15:00 428.401500 
    2016/08/19 06:30:00 428.402080 
    2016/08/19 06:45:00 428.399750 
    2016/08/19 07:00:00 428.401500 
    2016/08/19 07:15:00 428.399500 
    2016/08/19 07:30:00 428.398830 
    2016/08/19 07:45:00 428.398830 
    2016/08/19 08:00:00 428.398580 
    2016/08/19 08:15:00 428.398580 
    2016/08/19 08:30:00 428.398000 
    2016/08/19 08:45:00 428.402080 
    2016/08/19 09:00:00 428.400330 
    2016/08/19 09:15:00 428.398000 
    2016/08/19 09:30:00 428.397080 
    2016/08/19 09:45:00 428.393830 
    2016/08/19 10:00:00 428.395080 
    2016/08/19 10:15:00 428.393580 
    2016/08/19 10:30:00 428.391830 
    2016/08/19 10:45:00 428.386250 
    2016/08/19 11:00:00 428.384500 
    2016/08/19 11:15:00 428.381000 
    2016/08/19 11:30:00 428.379000 
    2016/08/19 11:45:00 428.375500 
    2016/08/19 12:00:00 428.371410 
    2016/08/19 12:15:00 428.371160 
    2016/08/19 12:30:00 428.367910 
    2016/08/19 12:45:00 428.363830 
    2016/08/19 13:00:00 428.358580 
    2016/08/19 13:15:00 428.358580 
    2016/08/19 13:30:00 428.358580 
    2016/08/19 13:45:00 428.356250 
    2016/08/19 14:00:00 428.359750 
    2016/08/19 14:15:00 428.356250 
    2016/08/19 14:30:00 428.354160 
    2016/08/19 14:45:00 428.354160 
    2016/08/19 15:00:00 428.352160 
    2016/08/19 15:15:00 428.346910 
    2016/08/19 15:30:00 428.348910 
    2016/08/19 15:45:00 428.352410 
    2016/08/19 16:00:00 428.350080 
    2016/08/19 16:15:00 428.351830 
    2016/08/19 16:30:00 428.353580 
    2016/08/19 16:45:00 428.351830 
    2016/08/19 17:00:00 428.353580 
    2016/08/19 17:15:00 428.355330 
    2016/08/19 17:30:00 428.358830 
    2016/08/19 17:45:00 428.360580 
    2016/08/19 18:00:00 428.358830 
    2016/08/19 18:15:00 428.362330 
    2016/08/19 18:30:00 428.366160 
    2016/08/19 18:45:00 428.364660 
    2016/08/19 19:00:00 428.371410 
    2016/08/19 19:15:00 428.375250 
    2016/08/19 19:30:00 428.375500 
    2016/08/19 19:45:00 428.375500 
    2016/08/19 20:00:00 428.375500 
    2016/08/19 20:15:00 428.379000 
    2016/08/19 20:30:00 428.381000 
    2016/08/19 20:45:00 428.379000 
    2016/08/19 21:00:00 428.381330 
    2016/08/19 21:15:00 428.380500 
    2016/08/19 21:30:00 428.384580 
    2016/08/19 21:45:00 428.383080 
    2016/08/19 22:00:00 428.384580 
    2016/08/19 22:15:00 428.388080 
    2016/08/19 22:30:00 428.389830 
    2016/08/19 22:45:00 428.387830 
    2016/08/19 23:00:00 428.389830 
    2016/08/19 23:15:00 428.389580 
    2016/08/19 23:30:00 428.389830 
    2016/08/19 23:45:00 428.392160 
    2016/08/20 00:00:00 428.390410 
    2016/08/20 00:15:00 428.390410 
    2016/08/20 00:30:00 428.390410 
    2016/08/20 00:45:00 428.388080 
    2016/08/20 01:00:00 428.392160 
    2016/08/20 01:15:00 428.389830 
    2016/08/20 01:30:00 428.391580 
    2016/08/20 01:45:00 428.392500 
    2016/08/20 02:00:00 428.391000 
    2016/08/20 02:15:00 428.389250 
    2016/08/20 02:30:00 428.392500 
    2016/08/20 02:45:00 428.392500 
    2016/08/20 03:00:00 428.391000 
    2016/08/20 03:15:00 428.392750 
    2016/08/20 03:30:00 428.394750 
    2016/08/20 03:45:00 428.391000 
    2016/08/20 04:00:00 428.393000 
    2016/08/20 04:15:00 428.394750 
    2016/08/20 04:30:00 428.388910 
    2016/08/20 04:45:00 428.393910 
    2016/08/20 05:00:00 428.393910 
    2016/08/20 05:15:00 428.392410 
    2016/08/20 05:30:00 428.392160 
    2016/08/20 05:45:00 428.390410 
    2016/08/20 06:00:00 428.393910 
    2016/08/20 06:15:00 428.393910 
    2016/08/20 06:30:00 428.393910 
    2016/08/20 06:45:00 428.391830 
    2016/08/20 07:00:00 428.393580 
    2016/08/20 07:15:00 428.388330 
    2016/08/20 07:30:00 428.390080 
    2016/08/20 07:45:00 428.391580 
    2016/08/20 08:00:00 428.388330 
    2016/08/20 08:15:00 428.387750 
    2016/08/20 08:30:00 428.390080 
    2016/08/20 08:45:00 428.387750 
    2016/08/20 09:00:00 428.387750 
    2016/08/20 09:15:00 428.386250 
    2016/08/20 09:30:00 428.389500 
    2016/08/20 09:45:00 428.387750 
    2016/08/20 10:00:00 428.386000 
    2016/08/20 10:15:00 428.387750 
    2016/08/20 10:30:00 428.382160 
    2016/08/20 10:45:00 428.382160 
    2016/08/20 11:00:00 428.383660 
    2016/08/20 11:15:00 428.381910 
    2016/08/20 11:30:00 428.381910 
    2016/08/20 11:45:00 428.382160 
    2016/08/20 12:00:00 428.380410 
    2016/08/20 12:15:00 428.382160 
    2016/08/20 12:30:00 428.382160 
    2016/08/20 12:45:00 428.383660 
    2016/08/20 13:00:00 428.382160 
    2016/08/20 13:15:00 428.379830 
    2016/08/20 13:30:00 428.379580 
    2016/08/20 13:45:00 428.374580 
    2016/08/20 14:00:00 428.379580 
    2016/08/20 14:15:00 428.377830 
    2016/08/20 14:30:00 428.376080 
    2016/08/20 14:45:00 428.377830 
    2016/08/20 15:00:00 428.378080 
    2016/08/20 15:15:00 428.376080 
    2016/08/20 15:30:00 428.384830 
    2016/08/20 15:45:00 428.392410 
    2016/08/20 16:00:00 428.418660 
    2016/08/20 16:15:00 428.433830 
    2016/08/20 16:30:00 428.439660 
    2016/08/20 16:45:00 428.440250 
    2016/08/20 17:00:00 428.442000 
    2016/08/20 17:15:00 428.447580 
    2016/08/20 17:30:00 428.470000 
    2016/08/20 17:45:00 428.479910 
    2016/08/20 18:00:00 428.482250 
    2016/08/20 18:15:00 428.487500 
    2016/08/20 18:30:00 428.484000 
    2016/08/20 18:45:00 428.480500 
    2016/08/20 19:00:00 428.476410 
    2016/08/20 19:15:00 428.476410 
    2016/08/20 19:30:00 428.472910 
    2016/08/20 19:45:00 428.469410 
    2016/08/20 20:00:00 428.469410 
    2016/08/20 20:15:00 428.465910 
    2016/08/20 20:30:00 428.467660 
    2016/08/20 20:45:00 428.461830 
    2016/08/20 21:00:00 428.463330 
    2016/08/20 21:15:00 428.463330 
    2016/08/20 21:30:00 428.459830 
    2016/08/20 21:45:00 428.460080 
    2016/08/20 22:00:00 428.454830 
    2016/08/20 22:15:00 428.456580 
    2016/08/20 22:30:00 428.458330 
    2016/08/20 22:45:00 428.454830 
    2016/08/20 23:00:00 428.450750 
    2016/08/20 23:15:00 428.454580 
    2016/08/20 23:30:00 428.447000 
    2016/08/20 23:45:00 428.449330 
    2016/08/21 00:00:00 428.449330 
    2016/08/21 00:15:00 428.446080 
    2016/08/21 00:30:00 428.445830 
    2016/08/21 00:45:00 428.447830 
    2016/08/21 01:00:00 428.446080 
    2016/08/21 01:15:00 428.444080 
    2016/08/21 01:30:00 428.442330 
    2016/08/21 01:45:00 428.440000 
    2016/08/21 02:00:00 428.441750 
    2016/08/21 02:15:00 428.440580 
    2016/08/21 02:30:00 428.438250 
    2016/08/21 02:45:00 428.438830 
    2016/08/21 03:00:00 428.438250 
    2016/08/21 03:15:00 428.438250 
    2016/08/21 03:30:00 428.434500 
    2016/08/21 03:45:00 428.436250 
    2016/08/21 04:00:00 428.433000 
    2016/08/21 04:15:00 428.435080 
    2016/08/21 04:30:00 428.435080 
    2016/08/21 04:45:00 428.435080 
    2016/08/21 05:00:00 428.435080 
    2016/08/21 05:15:00 428.433330 
    2016/08/21 05:30:00 428.435080 
    2016/08/21 05:45:00 428.431580 
    2016/08/21 06:00:00 428.429830 
    2016/08/21 06:15:00 428.430410 
    2016/08/21 06:30:00 428.430410 
    2016/08/21 06:45:00 428.428660 
    2016/08/21 07:00:00 428.428660 
    2016/08/21 07:15:00 428.428660 
    2016/08/21 07:30:00 428.426910 
    2016/08/21 07:45:00 428.425750 
    2016/08/21 08:00:00 428.423410 
    2016/08/21 08:15:00 428.423660 
    2016/08/21 08:30:00 428.419910 
    2016/08/21 08:45:00 428.422500 
    2016/08/21 09:00:00 428.418410 
    2016/08/21 09:15:00 428.418750 
    2016/08/21 09:30:00 428.414660 
    2016/08/21 09:45:00 428.413750 
    2016/08/21 10:00:00 428.414330 
    2016/08/21 10:15:00 428.410830 
    2016/08/21 10:30:00 428.409080 
    2016/08/21 10:45:00 428.405580 
    2016/08/21 11:00:00 428.403000 
    2016/08/21 11:15:00 428.398000 
    2016/08/21 11:30:00 428.397410 
    2016/08/21 11:45:00 428.392160 
    2016/08/21 12:00:00 428.392160 
    2016/08/21 12:15:00 428.388660 
    2016/08/21 12:30:00 428.387160 
    2016/08/21 12:45:00 428.385160 
    2016/08/21 13:00:00 428.381080 
    2016/08/21 13:15:00 428.382830 
    2016/08/21 13:30:00 428.384580 
    2016/08/21 13:45:00 428.386330 
    2016/08/21 14:00:00 428.386330 
    2016/08/21 14:15:00 428.380500 
    2016/08/21 14:30:00 428.378750 
    2016/08/21 14:45:00 428.377000 
    2016/08/21 15:00:00 428.371750 
    2016/08/21 15:15:00 428.369410 
    2016/08/21 15:30:00 428.371410 
    2016/08/21 15:45:00 428.367660 
    2016/08/21 16:00:00 428.370580 
    2016/08/21 16:15:00 428.370580 
    2016/08/21 16:30:00 428.368830 
